Sign Asset ID,Asset Location ID,MUTCD Code,Sign Message,Asset Name,Asset Size,Asset Category,Asset Sub Category,Direction Facing,Sign Mount,Asset Condition,Asset Status,QC Status,QC Type,Asset Installation Date,Asset Removal Date,Data Collection Date,Created Date,Modified Date,Latitude,Longitude,Location
"72,936","37,485",D3-1,ROCKRIDGE DR,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.18282809084465,-97.75362738894086,POINT (-97.753627388941 30.182828090845)
"236,473","194,320",,,Sign Post,,SIGN_POLE,,N,1.0,,0.0,QC Complete,Removal,,2021 Dec 08 08:34:00 AM,2021 Oct 13 12:00:00 AM,2022 Oct 20 09:11:52 PM,2023 Mar 14 08:27:05 PM,30.41370413989745,-97.66336924701623,POINT (-97.663369247016 30.413704139897)
"592,022","591,224",R7-9A,NO PARKING SYMBOL BIKE LANE DOUBLE ARROW,No Parking Symbol Bike Lane Double Arrow,15 x 30 in,SIGN_REGULATORY,Bicycle,SW,1.0,1.0,1.0,QC Complete,,2023 Mar 25 01:31:00 PM,,,2023 Apr 26 06:22:07 PM,2025 Feb 06 07:29:45 PM,30.244013826533426,-97.7824537452849,POINT (-97.782453745285 30.244013826533)
"808,012","133,300",S7-1T,CELL PHONE USE PROHIBITED UP TO $200 FINE,Cell Phone Use Prohibited Plaque,24 x 18 in,SIGN_REGULATORY,,W,1.0,1.0,1.0,QC Complete,Install,2025 Mar 11 02:01:00 PM,,,2025 Mar 14 12:36:33 PM,2025 Mar 14 07:33:05 PM,30.363876349747013,-97.72718459151407,POINT (-97.727184591514 30.363876349747)
"625,777","612,957",R8-3,NO PARKING BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 10 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 05 11:01:40 PM,30.23285606386521,-97.71668678755242,POINT (-97.716686787552 30.232856063865)
"598,710","597,766",P1,Square,Sign Post,10 ft,SIGN_POLE,,,1.0,1.0,1.0,QC Complete,,2023 Aug 01 10:48:00 AM,,,2023 Sep 05 02:50:35 PM,2024 Jan 21 03:43:29 PM,30.26151772630524,-97.8094976573714,POINT (-97.809497657371 30.261517726305)
"751,658","710,505",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 04 06:08:15 PM,30.28660570912248,-97.74956954521636,POINT (-97.749569545216 30.286605709122)
"672,171","604,104",D3-1,WINN RD,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,3.0,1.0,QC Complete,,,,2021 Nov 30 12:00:00 AM,2023 Oct 04 02:09:31 PM,2024 Jan 03 03:37:54 PM,30.22830224697554,-97.84633662888668,POINT (-97.846336628887 30.228302246976)
"555,368","272,539",D3-1,SCHIEFFER AVE,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 07 12:00:00 AM,2023 Jan 04 01:51:39 PM,2023 Mar 28 06:16:23 PM,30.29504309481473,-97.71038261145704,POINT (-97.710382611457 30.295043094815)
"776,515","775,566",P1,Square,"342: POLE, ''Square"", 10 ft",10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,,2024 Jan 09 01:25:00 PM,,,2024 Feb 27 05:23:42 PM,2024 Feb 27 05:23:42 PM,30.35362300532561,-97.69894091121502,POINT (-97.698940911215 30.353623005326)
"224,490","192,811",D3-1,PONY LN,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 11 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.413147654869896,-97.68224891920823,POINT (-97.682248919208 30.41314765487)
"219,055","188,639",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 08 12:00:00 AM,2022 Oct 20 09:01:31 PM,2022 Oct 31 04:51:03 PM,30.435109938433023,-97.80748472460012,POINT (-97.8074847246 30.435109938433)
"665,885","614,725",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 10 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Oct 04 02:09:31 PM,30.243440102163994,-97.7630498480622,POINT (-97.763049848062 30.243440102164)
"641,041","619,917",W13-1P,25 MPH,Street Light Post,,SIGN_WARNING,Horizontal Alignment,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 15 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.181605953577712,-97.80219447703108,POINT (-97.802194477031 30.181605953578)
"558,012","273,707",R7-8T,RESERVED PARKING HANDICAPPED,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 01:53:36 PM,2023 Mar 28 06:16:23 PM,30.24961846530344,-97.72184743894316,POINT (-97.721847438943 30.249618465303)
"720,225","697,164",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,2021 Dec 08 12:00:00 AM,2021 Apr 12 12:00:00 AM,2023 Oct 04 05:30:35 PM,2024 May 08 03:52:53 PM,30.260247199330284,-97.73858472392672,POINT (-97.738584723927 30.26024719933)
"543,849","267,688",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 24 12:00:00 AM,2023 Jan 03 08:25:21 PM,2023 Jan 05 04:34:17 PM,30.335132659429718,-97.75262102780276,POINT (-97.752621027803 30.33513265943)
"744,615","705,484",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 04 06:08:15 PM,30.303941313026574,-97.7549435302798,POINT (-97.75494353028 30.303941313027)
"542,496","268,295",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 24 12:00:00 AM,2023 Jan 03 08:25:21 PM,2023 Jan 05 04:28:26 PM,30.38738865224516,-97.9031652774998,POINT (-97.9031652775 30.387388652245)
"673,003","610,994",D3-1,GETTYSBURG DR,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 29 12:00:00 AM,2023 Oct 04 02:09:31 PM,2024 Jan 03 03:37:54 PM,30.195625343438454,-97.82402781119282,POINT (-97.824027811193 30.195625343438)
"726,452","699,491",,,Sign Post,,SIGN_POLE,,,1.0,3.0,1.0,,,,,2021 Jul 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 04 05:30:35 PM,30.292598141125367,-97.71432395537602,POINT (-97.714323955376 30.292598141125)
"73,449","36,525",Non-MUTCD,PAY TO PARK ATX PAYSTATION,Sign Post,,SIGN_GUIDE,Uncategorized,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Oct 05 11:01:40 PM,30.29696890994569,-97.70427705047618,POINT (-97.704277050476 30.296968909946)
"572,531","280,239",Non-MUTCD,WARNING NEIGHBORHOOD WATCH,Sign Post,,SIGN_GUIDE,Uncategorized,W,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 02:03:25 PM,2023 Oct 05 11:01:40 PM,30.28238502909957,-97.71500505570314,POINT (-97.715005055703 30.2823850291)
"568,692","278,586",D3-1,ALUM ROCK DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 02 12:00:00 AM,2023 Jan 04 02:00:52 PM,2023 Mar 28 06:16:23 PM,30.1542160431782,-97.73949021087267,POINT (-97.739490210873 30.154216043178)
"792,139","616,346",R7-201P,TOW AWAY ZONE SYMBOL,Tow Away Zone Symbol,10 x 15 in,SIGN_REGULATORY,,N,1.0,1.0,1.0,QC Complete,Install,2024 Sep 04 10:46:00 PM,,,2024 Sep 06 12:49:18 PM,2025 Feb 10 07:53:21 PM,30.24680206906615,-97.74998049796427,POINT (-97.749980497964 30.246802069066)
"767,048","765,974",P1,Square,"342: POLE, ''Square"", 10 ft",10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,,2023 Sep 29 09:32:00 AM,,,2023 Oct 24 06:02:54 PM,2023 Oct 24 06:48:42 PM,30.29944100567731,-97.74640991092276,POINT (-97.746409910923 30.299441005677)
"794,391","798,158",P1,,Sign Post,10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2024 Oct 01 06:37:00 PM,,,2024 Oct 11 12:45:45 PM,2024 Nov 15 04:23:25 PM,30.156783399103738,-97.8524594566428,POINT (-97.852459456643 30.156783399104)
"224,480","192,806",S7-1T,CELL PHONE USE PROHIBITED UP TO $200 FINE,Signal Post,,SIGN_GUIDE,School,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 11 12:00:00 AM,2022 Oct 20 09:06:25 PM,2024 Jul 12 08:40:28 PM,30.4156173163326,-97.68762285275513,POINT (-97.687622852755 30.415617316333)
"204,942","185,701",D3-1,RATHDOWNEY CV,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 06 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.49690862341065,-97.78370673115847,POINT (-97.783706731158 30.496908623411)
"809,466","809,463",R7-201P,TOW AWAY ZONE SYMBOL,Tow Away Zone Symbol,10 x 15 in,SIGN_REGULATORY,,N,1.0,1.0,1.0,QC Complete,Install,2025 Mar 21 01:43:00 PM,,,2025 Apr 04 09:22:06 PM,2025 Apr 04 09:22:06 PM,30.309285499680733,-97.74453787622583,POINT (-97.744537876226 30.309285499681)
"237,101","192,775",,,Sign Post,,SIGN_POLE,,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 11 12:00:00 AM,2022 Oct 20 09:11:52 PM,2022 Nov 01 12:48:27 PM,30.427907493084746,-97.69972907207855,POINT (-97.699729072079 30.427907493085)
"162,945","133,729",D3-1,WATSON ST,Street Name,,Guide,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 17 12:00:00 AM,2022 Sep 16 12:49:45 PM,2023 Mar 28 06:16:23 PM,30.34799147973552,-97.71697520788088,POINT (-97.716975207881 30.347991479736)
"755,514","706,693",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 04 06:16:35 PM,30.27787634740815,-97.76078892254004,POINT (-97.76078892254 30.277876347408)
"213,257","187,237",D3-1,TANGLEBRIAR TR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.459760098729888,-97.81523993624477,POINT (-97.815239936245 30.45976009873)
"546,063","270,750",W16-9P,AHEAD,Street Light Post,,SIGN_WARNING,Supplemental Plaque,S,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 03 08:28:02 PM,2023 Mar 28 03:51:51 PM,30.19532289089219,-97.74489042539592,POINT (-97.744890425396 30.195322890892)
"750,739","711,743",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.287328206033926,-97.75236817611032,POINT (-97.75236817611 30.287328206034)
"655,342","601,550",Non-MUTCD,ROUTE 84 STRAIGHT ARROW,Wayfinding,,SIGN_GUIDE,Uncategorized,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 14 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Dec 06 09:50:01 PM,30.20731031976404,-97.8603069159,POINT (-97.8603069159 30.207310319764)
"659,061","620,569",D3-1,EMERALD FOREST DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Feb 12 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 03 03:37:54 PM,30.216523370286478,-97.78322248104293,POINT (-97.783222481043 30.216523370286)
"747,122","708,721",R8-3,NO PARKING BOTH ARROWS,Street Light Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.285169391494005,-97.74350608323483,POINT (-97.743506083235 30.285169391494)
"63,963","39,280",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.27041366430039,-97.74361081488566,POINT (-97.743610814886 30.2704136643)
"237,092","192,750",,,Sign Post,,SIGN_POLE,,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 11 12:00:00 AM,2022 Oct 20 09:11:52 PM,2022 Nov 01 12:48:27 PM,30.427603741425084,-97.68929108588983,POINT (-97.68929108589 30.427603741425)
"540,138","267,520",R2-5P,UNLESS OTHERWISE POSTED,Unless Otherwise Posted,,Regulatory,Supplemental Plaque,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 25 12:00:00 AM,2023 Jan 03 08:17:56 PM,2024 Jul 03 02:42:37 PM,30.35075671654136,-97.75886765735136,POINT (-97.758867657351 30.350756716541)
"685,889","609,459",R3-8a,ADVANCE INTERSECTION LANE CONTROL,Sign Post,,SIGN_REGULATORY,Uncategorized,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 19 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Dec 06 09:50:01 PM,30.266520985040863,-97.78356286229574,POINT (-97.783562862296 30.266520985041)
"750,221","711,522",D3-1,HARRIS BLVD,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.29063038771101,-97.75689463972589,POINT (-97.756894639726 30.290630387711)
"745,367","702,542",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.31644144184717,-97.74369604345338,POINT (-97.743696043453 30.316441441847)
"661,420","605,278",W13-1P,20 MPH,Street Light Post,,SIGN_WARNING,Uncategorized,S,1.0,2.0,1.0,QC Complete,,,,2021 Nov 30 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Dec 06 09:50:01 PM,30.216794151517405,-97.87367712574694,POINT (-97.873677125747 30.216794151517)
"160,887","132,447",D3-1,BALCONES WOODS DR,Street Name,,Guide,Street Name,N,1.0,2.0,1.0,QC Complete,,,,2021 Oct 10 12:00:00 AM,2022 Sep 16 12:49:45 PM,2023 Mar 28 06:16:23 PM,30.40546922348736,-97.73607642750936,POINT (-97.736076427509 30.405469223487)
"794,820","795,223",W16-7PR,DOWNWARD DIAGONAL RIGHT ARROW,Downward Diagonal Right Arrow,24 x 12 in,SIGN_WARNING,,W,1.0,1.0,1.0,QC Complete,Install,2024 Oct 11 04:28:00 PM,,,2024 Oct 18 12:41:02 PM,2024 Oct 21 08:58:31 PM,30.253893956024097,-97.87865210536854,POINT (-97.878652105369 30.253893956024)
"571,574","279,832",D3-1,TWIN OAKS DR,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 04 02:03:25 PM,2023 Mar 28 06:16:23 PM,30.34329484784171,-97.7417303627642,POINT (-97.741730362764 30.343294847842)
"649,735","615,759",D3-1,NORTH PLATT RIVER DR,Street Name,,SIGN_GUIDE,Street Name,W,1.0,3.0,1.0,QC Complete,,,,2021 Nov 29 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.15802891909106,-97.81695308638383,POINT (-97.816953086384 30.158028919091)
"554,484","272,169",R7-9A,NO PARKING BIKE LANE BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Bicycle,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 01:51:39 PM,2023 Aug 31 04:24:02 PM,30.2865226716475,-97.69729190023324,POINT (-97.697291900233 30.286522671648)
"719,372","696,967",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 04 05:30:35 PM,30.334211686634525,-97.77989034418474,POINT (-97.779890344185 30.334211686635)
"741,058","702,972",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 May 12 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 04 05:47:54 PM,30.290246244390907,-97.76367726941442,POINT (-97.763677269414 30.290246244391)
"208,039","187,614",D3-1,HUNTOOD COVE,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.45058477567118,-97.76511856521398,POINT (-97.765118565214 30.450584775671)
"727,965","704,771",D3-1,W 32ND ST,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 09 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.29909445589705,-97.74061587224784,POINT (-97.740615872248 30.299094455897)
"730,614","705,255",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 04 05:47:54 PM,30.30129771284634,-97.74766104048518,POINT (-97.747661040485 30.301297712846)
"722,145","703,321",R3-7L,LEFT LANE MUST TURN LEFT,Sign Post,,SIGN_REGULATORY,Lane Control,NE,1.0,2.0,1.0,QC Complete,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.329300190503645,-97.72987046604602,POINT (-97.729870466046 30.329300190504)
"261,962","202,169",,,Sign Post,,SIGN_POLE,,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 17 12:00:00 AM,2022 Oct 20 09:23:54 PM,2022 Nov 01 12:48:27 PM,30.36079971718019,-97.68050362137303,POINT (-97.680503621373 30.36079971718)
"759,881","709,454",W16-9P,AHEAD,Sign Post,,SIGN_WARNING,Supplemental Plaque,NW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.28015816807386,-97.74707187442743,POINT (-97.747071874427 30.280158168074)
"556,736","273,093",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 01:53:36 PM,2023 Mar 28 06:16:23 PM,30.274077514752,-97.7188820462886,POINT (-97.718882046289 30.274077514752)
"77,789","40,776",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2022 Jun 30 02:57:51 PM,30.26305942667062,-97.72983417221312,POINT (-97.729834172213 30.263059426671)
"259,285","203,548",D3-1,HALLOWELL CT,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 18 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.30703145285753,-97.6581027532219,POINT (-97.658102753222 30.307031452858)
"719,603","701,734",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 04 05:30:35 PM,30.327558543656405,-97.76413939020128,POINT (-97.764139390201 30.327558543656)
"634,257","617,690",D3-1,ALAMEDA DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Mar 12 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 05 11:01:40 PM,30.244354746897397,-97.74398007759078,POINT (-97.743980077591 30.244354746897)
"754,468","706,618",R7-9A,NO PARKING BIKE LANE BOTH ARROWS,Street Light Post,,SIGN_REGULATORY,Bicycle,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 20 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.27429264587964,-97.7610618066513,POINT (-97.761061806651 30.27429264588)
"546,822","271,084",R8-3,NO PARKING LEFT ARROW,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2023 Jan 03 08:28:02 PM,2023 Apr 19 09:26:52 PM,30.294243807915684,-97.7004620535646,POINT (-97.700462053565 30.294243807916)
"719,756","697,119",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 04 05:30:35 PM,30.330473661250117,-97.7197382616228,POINT (-97.719738261623 30.33047366125)
"171,780","142,893",R7-2,NO PARKING MON-SUN 7AM-7PM BOTH ARROWS,Sign Post,,Regulatory,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 22 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Mar 28 06:16:23 PM,30.342024197982948,-97.71168148811648,POINT (-97.711681488116 30.342024197983)
"233,463","190,668",,,Sign Post,,SIGN_POLE,,S,1.0,2.0,1.0,QC Complete,,,,2021 Oct 09 12:00:00 AM,2022 Oct 20 09:06:25 PM,2022 Nov 01 12:48:27 PM,30.368151777675426,-97.75354988000326,POINT (-97.753549880003 30.368151777675)
"259,007","202,938",D3-1,BOULDER CREEK,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 18 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.30578723376381,-97.65287851957036,POINT (-97.65287851957 30.305787233764)
"559,094","274,192",D3-1,GONZALES ST,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 01:56:33 PM,2023 Mar 28 06:16:23 PM,30.258296744239,-97.70410648030256,POINT (-97.704106480303 30.258296744239)
"256,359","196,626",R7-2,NO PARKING BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 15 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.402853417604184,-97.700267468469,POINT (-97.700267468469 30.402853417604)
"807,075","39,599",R7-2,NO PARKING SYMBOL (RIGHT ARROW),No Parking Symbol (Right Arrow),15 x 21 in,SIGN_REGULATORY,Parking,NE,1.0,1.0,1.0,QC Complete,Install,2025 Jan 30 02:25:00 PM,,,2025 Mar 04 04:09:13 PM,2025 Mar 04 04:17:19 PM,30.26785181167626,-97.74035292014786,POINT (-97.740352920148 30.267851811676)
"740,626","703,884",D3-1,HILLVIEW RD,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Mar 12 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.31146350171389,-97.76397344057575,POINT (-97.763973440576 30.311463501714)
"242,737","201,694",D3-1,TUFFIT LN,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 15 12:00:00 AM,2022 Oct 20 09:11:52 PM,2023 Mar 28 06:16:23 PM,30.380746865221063,-97.65755322322704,POINT (-97.657553223227 30.380746865221)
"69,775","39,406",R7-20,PAY TO PARK MON-SAT 6PM-12MID RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.26840394577135,-97.74434245896126,POINT (-97.744342458961 30.268403945771)
"566,446","277,700",D3-1,ALEGRIA ST,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 08 12:00:00 AM,2023 Jan 04 02:00:52 PM,2023 Mar 28 06:16:23 PM,30.33624377339553,-97.73532636784452,POINT (-97.735326367844 30.336243773396)
"169,919","138,055",D3-1,COVENTRY LN,Street Name,,Guide,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 20 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Mar 28 06:16:23 PM,30.30883477734111,-97.68364454575077,POINT (-97.683644545751 30.308834777341)
"240,171","196,899",D11-1,BIKE ROUTE,Sign Post,,SIGN_GUIDE,Bicycle,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 16 12:00:00 AM,2022 Oct 20 09:11:52 PM,2023 Mar 28 03:51:51 PM,30.38583882901209,-97.69584641722204,POINT (-97.695846417222 30.385838829012)
"175,554","135,157",,,Sign Post,,SIGN_POLE,Uncategorized,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 25 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Oct 06 07:57:16 PM,30.29751665050454,-97.68733629585088,POINT (-97.687336295851 30.297516650505)
"714,174","695,973",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Jun 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.27337076667582,-97.72898889358667,POINT (-97.728988893587 30.273370766676)
"764,901","712,034",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 04 06:16:35 PM,30.274260113559173,-97.76295127981744,POINT (-97.762951279817 30.274260113559)
"572,630","280,283",D3-1,E 21ST ST,Street Name,,SIGN_GUIDE,Street Name,S,1.0,3.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 02:03:25 PM,2023 Mar 28 06:16:23 PM,30.282373236694077,-97.71866619021375,POINT (-97.718666190214 30.282373236694)
"652,138","622,335",D3-1,SOHO DR,Street Name,,SIGN_GUIDE,Street Name,W,1.0,3.0,1.0,QC Complete,,,,2021 Nov 15 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.179900644982435,-97.7999154284145,POINT (-97.799915428414 30.179900644982)
"572,376","280,173",R8-3,NO PARKING LEFT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 08 12:00:00 AM,2023 Jan 04 02:03:25 PM,2023 Apr 19 09:26:52 PM,30.34428879514209,-97.73405364502231,POINT (-97.734053645022 30.344288795142)
"690,331","603,763",W17-1,ROAD HUMPS BOTH ARROWS,Sign Post,,SIGN_WARNING,Uncategorized,SE,1.0,4.0,0.0,QC Complete,Removal,,2023 May 04 04:33:00 PM,2021 Nov 30 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Nov 29 09:59:55 PM,30.23705692405301,-97.88279327450392,POINT (-97.882793274504 30.237056924053)
